misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
2480,9527040,299,28.375055,1.4189385175704956,0.001727823716646526,2.1219062816380756
2500,9603840,299,28.80943,1.4189385175704956,0.003692037107248325,0.039356663034413944
2520,9680640,299,28.288376,1.4189385175704956,0.0008124622821924276,1.3241479170916137
2540,9757440,299,28.371103,1.4189385175704956,0.00039640069444430993,0.04116480551601853
2560,9834240,299,28.603043,1.4189385175704956,0.0025145733205135913,0.02702351873886073
2580,9911040,299,28.37204,1.4189385175704956,0.004161730497435201,0.022040300484513865
2600,9987840,299,28.274294,1.4189385175704956,0.00042320784414187076,0.013993101168307476
2620,10064640,299,28.490269,1.4189385175704956,0.00023218651913339272,4.802098977574497
2640,10141440,299,28.649294,1.4189385175704956,0.0006459504598751664,1.971117768525437
2660,10218240,299,28.432253,1.4189385175704956,0.0014646140682089027,1.1577812474446545
2680,10295040,299,28.71011,1.4189385175704956,0.0015378345604403875,0.03969372879582807
2700,10371840,298,28.427519,1.4189385175704956,8.593487436883151e-05,0.9227272493619239
2720,10448640,296,28.363674,1.4189385175704956,0.0031391266080390778,0.029767406177415977
2740,10525440,295,28.360174,1.4189385175704956,0.0022193584220076444,1.225803411164088
2760,10602240,294,28.335405,1.4189385175704956,0.0016383173904614523,0.028218125118291935
2780,10679040,293,28.509912,1.4189385175704956,0.0015655164203053572,1.157232770966948
2800,10755840,292,28.633795,1.4189385175704956,0.001222489778592717,1.99141844229016
2820,10832640,291,28.764694,1.4189385175704956,0.0033761570484784897,0.018893038529495244
2840,10909440,290,28.32334,1.4189385175704956,0.001697926658380311,3.487275028118165
2860,10986240,289,28.355204,1.4189385175704956,-0.00042843872324738186,1.9785674793471117
2880,11063040,288,28.182156,1.4189385175704956,0.002103306814387906,3.4245416106365156
2900,11139840,287,28.820002,1.4189385175704956,0.002738684543874115,0.0322762373209116
2920,11216640,286,28.190811,1.4189385175704956,0.0023042750130116475,2.492752976709744
2940,11293440,286,28.558254,1.4189385175704956,0.0027452116299173214,1.340414426838106
2960,11370240,285,28.265003,1.4189385175704956,0.0037923546842648648,4.775976658970467
2980,11447040,284,28.185827,1.4189385175704956,0.0032008666959882246,5.732566531143675
3000,11523840,283,28.568222,1.4189385175704956,0.006052265094331233,1.0198241564794444
3020,11600640,282,28.131464,1.4189385175704956,0.003711762421153253,1.1417183251091045
3040,11677440,282,28.55181,1.4189385175704956,0.0010778231220683666,1.8901210551790428
3060,11754240,283,28.175676,1.4189385175704956,0.0024352445907425135,2.633779099243111
3080,11831040,283,28.470898,1.4189385175704956,0.00159567136579426,2.4703347224058234
3100,11907840,283,28.322575,1.4189385175704956,0.001650212401727913,0.9901774998987094
3120,11984640,283,28.501211,1.4189385175704956,2.0072646293556318e-05,3.688108854969323
3140,12061440,283,28.56906,1.4189385175704956,0.005299527459624187,0.042914816661505026
3160,12138240,284,28.519453,1.4189385175704956,0.0006544119154568761,1.2666234021569835
3180,12215040,284,28.666779,1.4189385175704956,0.005078309204509424,0.05111523707746528
3200,12291840,284,28.572449,1.4189385175704956,0.0020662953989813103,0.04360691127367318
3220,12368640,284,28.696768,1.4189385175704956,0.0029867933604691642,0.870014813473972
3240,12445440,284,28.325375,1.4189385175704956,0.00024359342623938573,1.0918896658840822
3260,12522240,285,28.964195,1.4189385175704956,0.0017729425424477085,1.2727598834972014
3280,12599040,285,28.542524,1.4189385175704956,0.002633700047590537,0.6553532025936875
3300,12675840,285,28.67583,1.4189385175704956,0.006722985539090587,0.038917932387266777
3320,12752640,285,28.76948,1.4189385175704956,0.0038003170398127396,0.03209634029481094
3340,12829440,285,28.622868,1.4189385175704956,0.0010367849317844957,1.352900874207262
3360,12906240,286,28.237337,1.4189385175704956,0.00027232865377300184,2.1478187924425582
3380,12983040,286,28.640768,1.4189385175704956,0.001574697391697555,0.03331633138295729
3400,13059840,286,28.724253,1.4189385175704956,0.0011997207875538152,1.2462090914668806
3420,13136640,286,28.554026,1.4189385175704956,0.0022907236765604467,3.4920616296469236
3440,13213440,286,28.525389,1.4189385175704956,0.003274847180728102,1.7498017638616148
