misc/nupdates,misc/total_timesteps,fps,eprewmean,epsuccessmean,epcollisionmean,eppathlengthmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
20,80640,414,-16.506582,0.0,0.8,23.29194697053358,1.4189385175704956,-0.0007399712634651223,6.928869734983891
40,157440,460,-10.233118,0.008,0.678,29.025843711981317,1.4189385175704956,0.0014314892527181656,4.0211317915469404
60,234240,480,-1.497582,0.112,0.566,30.746272975256435,1.4189385175704956,0.0007963248779560672,4.568072448857128
80,311040,491,4.288863,0.19,0.466,32.760547251341166,1.4189385175704956,0.002437034708327701,3.121688764169812
100,387840,497,9.177085,0.428,0.432,28.83678627597203,1.4189385175704956,0.004474590207973961,6.073544300533831
120,464640,501,12.567406,0.588,0.396,23.76329406753648,1.4189385175704956,0.010004573115838866,11.96918563991785
140,541440,503,16.004675,0.676,0.318,25.075452194132552,1.4189385175704956,0.009227777346859511,12.65040507055819
160,618240,505,16.017935,0.682,0.31,23.79745847500721,1.4189385175704956,0.011239635673427983,9.36260010935366
180,695040,507,18.001984,0.732,0.262,25.160243284188212,1.4189385175704956,0.0130922530675889,8.695412391610443
200,771840,509,18.127218,0.73,0.246,27.847332067634444,1.4189385175704956,0.010430277800696785,9.707375798933208
220,848640,509,17.662996,0.72,0.276,25.468850860366597,1.4189385175704956,0.012221488927025348,10.571814618911594
240,925440,510,20.271328,0.784,0.202,26.693391987707933,1.4189385175704956,0.009539650855003856,5.573506037564949
260,1002240,511,19.734127,0.762,0.222,25.894079331700922,1.4189385175704956,0.006138760587782599,8.594590699672699
280,1079040,511,19.553158,0.766,0.226,24.979095944294706,1.4189385175704956,0.006449515276472084,13.174735977873206
300,1155840,511,20.479645,0.786,0.212,23.779426510086747,1.4189385175704956,0.010137350783588772,10.285085549671203
320,1232640,511,19.889938,0.774,0.224,23.113084291241133,1.4189385175704956,0.009228816111863125,9.009662404283882
340,1309440,511,20.981714,0.8,0.196,23.22205684905313,1.4189385175704956,0.011397345474688337,11.820407575275748
360,1386240,511,19.638086,0.766,0.234,22.12433068120014,1.4189385175704956,0.010193993292341474,12.158245020592584
380,1463040,511,20.406183,0.788,0.212,22.65834467914421,1.4189385175704956,0.00894121366145555,10.664509406173602
400,1539840,511,20.051828,0.782,0.218,22.736691256965276,1.4189385175704956,0.00715430905111134,9.238336261082441
420,1616640,511,21.640116,0.816,0.184,23.80503693467728,1.4189385175704956,0.0092523546947632,11.093495285976678
440,1693440,511,23.209078,0.852,0.142,24.994954695656897,1.4189385175704956,0.011601057938969461,5.678793994570151
460,1770240,511,21.93397,0.826,0.166,24.811288787063212,1.4189385175704956,0.00684476818278199,6.46484610196203
480,1847040,511,22.739132,0.842,0.15,25.61078294072952,1.4189385175704956,0.015660022787051274,6.73066135472618
500,1923840,511,22.317394,0.834,0.16,24.205456038529054,1.4189385175704956,0.008657749916892499,5.560507750324905
520,2000640,511,24.187576,0.874,0.118,26.23705036579678,1.4189385175704956,0.00700720549266407,3.4888643510639668
540,2077440,512,23.221716,0.858,0.134,26.4504035420008,1.4189385175704956,0.006596177265055303,8.144501646375284
560,2154240,512,24.227774,0.878,0.11,27.29311738344282,1.4189385175704956,0.0075052488973597065,3.6498828609474003
580,2231040,513,24.671227,0.886,0.108,25.405336521008053,1.4189385175704956,0.0033646184285316847,3.5876414072699845
600,2307840,513,23.22541,0.854,0.14,25.09544066724507,1.4189385175704956,0.00767814368909967,5.181926364544779
620,2384640,514,21.302465,0.806,0.186,24.878000653410563,1.4189385175704956,0.017465847564744764,7.784535470139235
640,2461440,514,21.92952,0.822,0.176,24.38043114078883,1.4189385175704956,0.005581773916492239,6.706060164654628
660,2538240,514,22.544533,0.844,0.152,24.44756559223868,1.4189385175704956,0.010009645261743572,9.823839057935402
680,2615040,515,21.753544,0.818,0.182,21.814700530609116,1.4189385175704956,0.009162716270657257,12.288817312102765
700,2691840,515,24.094055,0.878,0.122,22.53171861280105,1.4189385175704956,0.0019989079417428003,5.434297607303597
720,2768640,515,23.778906,0.874,0.126,22.80063469948666,1.4189385175704956,0.0035838140633131844,6.586907810764387
740,2845440,515,22.946535,0.846,0.15,23.397585041498765,1.4189385175704956,0.0036626304045057623,10.098918191390112
760,2922240,515,22.953445,0.848,0.152,22.287181256981565,1.4189385175704956,0.006701421784237027,9.697537192492746
780,2999040,515,24.837395,0.896,0.102,23.926350811342708,1.4189385175704956,0.004931832701549866,4.298416894813999
800,3075840,515,23.883518,0.87,0.126,23.92283387336135,1.4189385175704956,0.0031469071007450113,7.841320492839441
820,3152640,516,25.321957,0.904,0.092,25.824946867164225,1.4189385175704956,0.0018206866519903998,0.48914367640390993
840,3229440,516,26.206532,0.928,0.072,25.957690631289967,1.4189385175704956,0.00503666618023999,2.8905855622608216
860,3306240,516,24.517513,0.89,0.11,25.239419665100986,1.4189385175704956,0.0047077485694899225,3.8616376997437327
880,3383040,516,25.974648,0.916,0.08,25.637938407607376,1.4189385175704956,0.0023544572455193704,1.237684625852853
900,3459840,516,25.143206,0.908,0.092,24.850686357945204,1.4189385175704956,0.005960962329845642,6.817318195977714
920,3536640,516,25.058758,0.904,0.094,25.119258329883216,1.4189385175704956,0.002835056288722626,5.202528054919094
940,3613440,516,23.88345,0.874,0.126,23.274976004910656,1.4189385175704956,0.006698936682369094,7.053970060823485
960,3690240,517,25.313435,0.906,0.094,23.245311472097413,1.4189385175704956,0.0023762413587974152,5.289012951590121
980,3767040,517,25.459063,0.912,0.088,23.952818313326688,1.4189385175704956,0.004332171135865792,2.759519824862946
1000,3843840,517,24.401117,0.89,0.11,24.15501737456862,1.4189385175704956,0.003433426151968888,3.9548630620818583
1020,3920640,517,23.460712,0.864,0.136,23.64521038935613,1.4189385175704956,0.005511548132926691,3.1786092376336454
1040,3997440,517,24.919418,0.9,0.1,23.68869468329102,1.4189385175704956,0.0029891989237512463,5.172710449108854
1060,4074240,518,25.034403,0.9,0.096,24.192268735190854,1.4189385175704956,0.0015401022712467239,7.258517898223363
1080,4151040,518,25.829044,0.92,0.08,25.31866207449511,1.4189385175704956,0.006762340648856479,4.39797608286608
1100,4227840,518,26.354193,0.928,0.07,24.93554700699821,1.4189385175704956,0.0019912281197321134,2.0649942848132925
1120,4304640,518,25.333601,0.91,0.088,24.84577798408363,1.4189385175704956,0.0028805062924220693,3.6200340651907026
1140,4381440,518,24.576359,0.894,0.106,23.26457703088038,1.4189385175704956,0.006658251234330237,5.3744413293199615
1160,4458240,518,24.647596,0.894,0.104,23.803300858678295,1.4189385175704956,0.00523807346180547,2.0086116545135155
1180,4535040,518,25.020042,0.906,0.094,23.262880755779335,1.4189385175704956,0.004812313636193721,9.331802633800544
1200,4611840,518,23.436827,0.866,0.134,22.050270641833542,1.4189385175704956,0.0035350227961316706,4.852248042309657
1220,4688640,518,23.656206,0.868,0.132,23.90615376673732,1.4189385175704956,0.006138036470292718,11.252332406840287
1240,4765440,518,25.973335,0.93,0.068,23.942076972617766,1.4189385175704956,0.003271728861727752,6.498824181733653
1260,4842240,518,24.509981,0.89,0.11,23.274923286666628,1.4189385175704956,0.007590352567876835,6.091494720801711
1280,4919040,519,26.238375,0.926,0.072,24.302699153637512,1.4189385175704956,0.004468660191923846,5.4740765347611156
1300,4995840,519,26.099722,0.93,0.068,25.436848063681275,1.4189385175704956,0.004380213319018366,2.8786350606940685
1320,5072640,519,24.821892,0.9,0.1,23.688457020165398,1.4189385175704956,0.003533611250895774,4.809745311830193
1340,5149440,519,24.135809,0.88,0.118,23.853040998698212,1.4189385175704956,0.00394567077019019,4.5636526718735695
1360,5226240,519,24.73525,0.894,0.106,23.651323155084626,1.4189385175704956,0.005853196801035665,6.257633891585283
1380,5303040,519,22.953094,0.856,0.138,23.841068927478045,1.4189385175704956,0.006038318257196806,5.3543972364161165
1400,5379840,519,25.070082,0.902,0.096,24.562662070346995,1.4189385175704956,0.0026727319462224843,4.782851806469262
1420,5456640,519,25.090141,0.898,0.098,23.660482574425636,1.4189385175704956,0.0067776980067719705,4.229910284117795
1440,5533440,519,25.65416,0.918,0.082,24.07715344208572,1.4189385175704956,0.003190124177490361,3.533781528810505
1460,5610240,519,25.523062,0.912,0.088,24.022450655788184,1.4189385175704956,0.003090712137054652,1.927088878536597
1480,5687040,520,25.26862,0.902,0.098,23.48125497022737,1.4189385175704956,0.00444618996407371,5.670673391129822
1500,5763840,520,25.316784,0.91,0.09,23.14234725591913,1.4189385175704956,0.0015905846026726066,2.545874411682598
1520,5840640,520,26.148098,0.926,0.074,23.451787256817333,1.4189385175704956,0.0027013801838620564,4.181736678839661
1540,5917440,520,25.368,0.914,0.086,23.945266156196595,1.4189385175704956,0.0027904022063012235,4.957302200351842
1560,5994240,520,26.415327,0.936,0.062,24.282483007687844,1.4189385175704956,0.006936308214790188,2.893687282106839
1580,6071040,520,26.547146,0.934,0.066,24.406189323460683,1.4189385175704956,0.004545914045593236,5.551226697629318
1600,6147840,520,23.317863,0.862,0.138,23.577998919520528,1.4189385175704956,0.0065000310103641825,4.553959469404072
1620,6224640,520,24.83772,0.896,0.1,24.87761866392754,1.4189385175704956,0.003544122069433797,4.293262611539103
1640,6301440,520,24.79371,0.9,0.098,24.258261707523836,1.4189385175704956,0.00351300502934464,6.327598159341141
1660,6378240,520,25.291454,0.904,0.09,24.219763213972563,1.4189385175704956,0.0009472135003306903,4.642431148746982
1680,6455040,520,25.074703,0.906,0.092,24.197727816337952,1.4189385175704956,0.0051854724035365505,4.612417235714384
1700,6531840,520,24.892284,0.908,0.09,23.50166832594294,1.4189385175704956,0.0034348701938142767,3.891892015468329
1720,6608640,520,25.28716,0.906,0.09,23.715761217719876,1.4189385175704956,0.0005162301793461665,2.9725163467228413
1740,6685440,520,24.365633,0.88,0.118,23.49075382559374,1.4189385175704956,0.0014667323222965934,6.065857338299975
1760,6762240,520,25.272875,0.91,0.088,24.312882930565625,1.4189385175704956,0.0033279044926530334,8.22041176899802
1780,6839040,520,24.67913,0.894,0.102,24.763631724532694,1.4189385175704956,0.0029831943626049905,2.894834917737171
1800,6915840,520,25.648796,0.914,0.084,23.854809081628918,1.4189385175704956,0.003979845381400083,2.5330687538487835
1820,6992640,520,25.127539,0.892,0.104,24.4309529755665,1.4189385175704956,0.002395931909995852,6.116016958118417
1840,7069440,520,25.932236,0.926,0.074,23.93804098559916,1.4189385175704956,0.0016224621133005713,4.043145972164348
1860,7146240,520,24.717361,0.89,0.108,24.454272233975587,1.4189385175704956,0.004736933839740232,5.862321465671994
1880,7223040,521,23.74678,0.874,0.124,24.366920204787515,1.4189385175704956,0.00320975518116029,9.017505744611844
1900,7299840,521,26.019726,0.922,0.072,25.429038451682775,1.4189385175704956,0.0035263370529719394,5.284971103863791
1920,7376640,521,24.931082,0.902,0.098,24.570818717775868,1.4189385175704956,0.0014585869172151432,6.511315931379795
1940,7453440,521,23.799902,0.872,0.124,24.538350314523093,1.4189385175704956,0.006340209292829968,4.87400805177167
1960,7530240,521,25.660994,0.924,0.074,24.069500218873845,1.4189385175704956,0.0057783739088336,3.5503283745143563
1980,7607040,521,25.94425,0.918,0.08,24.668751719277353,1.4189385175704956,0.00014010856684762985,3.224266577232629
2000,7683840,521,25.29559,0.914,0.086,24.321175743389876,1.4189385175704956,0.006864772149128839,7.661267705517821
2020,7760640,521,25.551186,0.916,0.084,23.972256914958358,1.4189385175704956,0.004254802050127182,4.759241156512871
2040,7837440,521,25.747828,0.92,0.078,23.99668769710697,1.4189385175704956,0.00039196849102154376,1.6518454358796588
2060,7914240,521,25.308485,0.912,0.088,24.3213240906829,1.4189385175704956,0.0015293331409338862,2.742534178425558
2080,7991040,521,24.299994,0.89,0.11,23.94264488921268,1.4189385175704956,0.0023883503865363307,5.582402412849478
2100,8067840,521,25.679049,0.914,0.084,24.347465877431446,1.4189385175704956,0.001019559575797757,2.2879971372894943
2120,8144640,521,25.45216,0.912,0.086,24.70187247593794,1.4189385175704956,0.002851660586293292,4.165085188788362
2140,8221440,521,24.59663,0.89,0.106,25.32295224330388,1.4189385175704956,0.002755418331071269,3.8812322528799994
2160,8298240,521,24.42949,0.89,0.106,23.376411880348808,1.4189385175704956,0.0012660286087339046,4.279282246064395
2180,8375040,521,24.72912,0.892,0.108,24.166415855685248,1.4189385175704956,-0.0004516114480793476,8.321973116323353
2200,8451840,522,25.105238,0.906,0.092,24.904724715590476,1.4189385175704956,0.0026062157354317605,3.8969672391656784
2220,8528640,522,25.332691,0.912,0.088,24.12093607302848,1.4189385175704956,0.00038103596307337284,8.356365926959551
