misc/nupdates,misc/total_timesteps,fps,eprewmean,epsuccessmean,epcollisionmean,eppathlengthmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
1620,6224640,621,21.44728,0.814,0.186,20.915343856848775,1.4189385175704956,0.005982632981613278,10.485389505955391
1640,6301440,622,21.33975,0.812,0.186,21.98114738936443,1.4189385175704956,0.0038160736461577472,9.50756787485443
1660,6378240,622,21.65246,0.818,0.18,21.56183579283487,1.4189385175704956,0.006813859520480037,9.228674553940072
1680,6455040,622,22.91673,0.85,0.15,21.475542163510806,1.4189385175704956,0.004249131993856281,7.410303228255361
1700,6531840,622,23.49643,0.868,0.132,21.64544089827873,1.4189385175704956,0.003919524641969474,8.938855773874092
1720,6608640,622,21.704058,0.816,0.182,21.248165205238386,1.4189385175704956,0.001833376921422314,9.622988309874199
1740,6685440,622,21.940279,0.822,0.178,20.435220134710892,1.4189385175704956,0.00983927822599071,12.581070625176654
1760,6762240,622,19.560297,0.766,0.234,20.114617991111242,1.4189385175704956,0.0024917956790886818,15.171210709610023
1780,6839040,622,20.184822,0.776,0.222,20.318646239064634,1.4189385175704956,0.004333447446697392,13.69738590400666
1800,6915840,622,21.567087,0.818,0.182,20.446501467445866,1.4189385175704956,0.006119896419113502,7.602155886322725
1820,6992640,622,21.937862,0.82,0.18,21.438751687678508,1.4189385175704956,0.005518956824380439,10.994619845738635
1840,7069440,622,21.045921,0.804,0.196,20.922427428865806,1.4189385175704956,0.011680116778006778,9.358012419077568
1860,7146240,622,22.16821,0.83,0.17,21.272680434620472,1.4189385175704956,0.005553021468222142,9.331742401479278
1880,7223040,622,22.199196,0.832,0.168,21.034446620648726,1.4189385175704956,0.009179145799134859,8.297166768356693
1900,7299840,622,20.911568,0.806,0.194,21.284928910855204,1.4189385175704956,0.002810425163625041,10.34971298663877
1920,7376640,622,22.790283,0.848,0.148,22.025730999977327,1.4189385175704956,0.0017551060933328698,4.589508330146782
